city,timestamp,avg_speed_kmph,traffic_volume
NYC,2024-07-24,60,4148
London,2024-07-18,5,2418
London,2024-07-14,15,3167
,2024-07-20,60,585
NYC,2024-06-29,5,1799
NYC,2024-07-13,5,1175
Bangalore,2024-06-27,15,2673
,2024-07-11,5,3116
Berlin,2024-06-12,15,3913
Berlin,2024-06-19,15,499
NYC,2024-07-02,5,3323
NYC,2024-06-10,15,3363
Berlin,2024-07-14,5,198
NYC,2024-06-08,60,1872
,2024-07-02,15,4309
,2024-07-07,5,3556
Berlin,2024-06-14,5,3889
London,2024-07-16,30,2779
,2024-06-24,15,2245
NYC,2024-06-30,60,2065
NYC,2024-06-10,5,2973
Berlin,2024-07-05,30,2568
London,2024-06-15,15,3532
London,2024-07-29,5,3017
NYC,2024-06-08,5,1431
NYC,2024-07-19,30,3753
,2024-07-13,30,1105
NYC,2024-07-19,30,4867
,2024-07-01,15,4782
,2024-06-05,15,3327
NYC,2024-06-26,5,294
Bangalore,2024-07-09,30,3868
,2024-07-12,60,3044
London,2024-06-17,5,1481
NYC,2024-06-18,5,1903
NYC,2024-07-25,30,949
NYC,2024-06-26,5,1759
NYC,2024-07-21,180,3326
London,2024-06-13,60,3854
NYC,2024-07-01,5,556
London,2024-06-19,30,692
,2024-07-10,60,229
Bangalore,2024-06-27,15,2746
,2024-07-13,30,4584
NYC,2024-06-11,30,4091
,2024-07-05,15,2613
NYC,2024-06-23,15,508
Bangalore,2024-06-10,15,754
London,2024-06-02,15,1465
NYC,2024-06-10,5,3029
Bangalore,2024-06-02,5,2839
Berlin,2024-06-24,15,3758
NYC,2024-07-24,5,1092
NYC,2024-06-28,5,1492
,2024-06-25,5,1555
,2024-07-05,60,2314
London,2024-07-26,15,2538
Berlin,2024-07-23,30,1274
London,2024-07-05,5,818
Berlin,2024-07-14,5,4713
Bangalore,2024-07-25,30,4860
London,2024-06-21,180,3356
London,2024-06-18,60,2365
Bangalore,2024-07-28,15,4297
London,2024-06-13,30,2771
Berlin,2024-06-10,15,1593
Berlin,2024-06-09,30,510
Berlin,2024-06-16,30,3632
Bangalore,2024-06-06,15,695
Berlin,2024-07-03,5,282
NYC,2024-07-26,15,4826
Bangalore,2024-07-29,5,4338
Bangalore,2024-06-01,5,1034
Bangalore,2024-07-15,30,355
NYC,2024-07-23,15,575
London,2024-07-13,60,1007
London,2024-07-11,30,1860
Bangalore,2024-06-27,15,2926
Bangalore,2024-06-14,5,4615
NYC,2024-06-16,15,1430
Berlin,2024-07-01,5,2619
,2024-07-05,60,1855
Bangalore,2024-06-20,60,4412
Bangalore,2024-07-22,15,4195
,2024-06-30,15,3547
NYC,2024-07-29,15,3128
,2024-07-28,15,3687
,2024-06-15,30,2962
,2024-06-30,5,4695
Berlin,2024-07-21,30,4991
NYC,2024-07-07,5,3469
NYC,2024-06-04,30,538
Berlin,2024-07-07,5,2438
London,2024-07-09,30,2719
Berlin,2024-06-12,30,2792
Berlin,2024-07-25,30,2575
London,2024-07-03,15,3644
Bangalore,2024-06-13,30,2089
London,2024-07-22,60,2025
Bangalore,2024-07-24,60,2432
NYC,2024-07-05,30,4335
Berlin,2024-07-22,60,4846
NYC,2024-06-21,30,3156
London,2024-06-25,15,4391
,2024-06-10,15,2046
,2024-07-22,15,1049
London,2024-06-23,15,2261
Berlin,2024-07-15,60,4024
Bangalore,2024-06-30,5,3167
,2024-06-29,15,616
London,2024-06-26,5,1534
London,2024-07-13,15,3939
Berlin,2024-07-02,30,1291
NYC,2024-06-14,5,711
Berlin,2024-06-28,60,4770
,2024-07-02,60,70
Bangalore,2024-06-16,5,3348
Berlin,2024-06-26,15,2773
NYC,2024-07-06,30,853
London,2024-06-27,30,2803
Bangalore,2024-07-04,30,2374
London,2024-06-29,180,4516
London,2024-06-17,15,3851
Bangalore,2024-06-11,30,211
London,2024-07-27,30,4811
Bangalore,2024-07-19,5,3784
London,2024-07-27,30,341
Berlin,2024-07-11,30,3702
,2024-07-26,30,1742
Bangalore,2024-07-24,60,3340
London,2024-06-25,30,4035
,2024-07-04,60,1467
,2024-06-11,30,4893
Berlin,2024-07-19,30,3770
,2024-07-24,30,893
Bangalore,2024-06-24,30,4074
London,2024-07-20,5,2422
Berlin,2024-07-30,5,458
London,2024-06-13,5,3285
London,2024-06-13,15,3898
London,2024-07-30,15,3279
London,2024-07-10,5,4121
Berlin,2024-07-12,30,772
London,2024-07-01,30,2131
London,2024-07-01,60,510
,2024-07-21,5,3647
NYC,2024-06-24,30,721
Berlin,2024-06-21,15,4669
Berlin,2024-07-19,30,2929
Berlin,2024-07-29,30,520
London,2024-06-10,15,4305
London,2024-06-12,30,4366
,2024-07-27,30,1154
Berlin,2024-06-01,60,3408
Bangalore,2024-07-10,15,103
Berlin,2024-06-05,15,962
Bangalore,2024-07-21,30,3980
Bangalore,2024-06-03,30,4965
Bangalore,2024-07-23,15,3567
Berlin,2024-07-11,5,3897
Bangalore,2024-06-27,5,1824
Bangalore,2024-06-21,30,738
London,2024-07-21,5,4911
Berlin,2024-07-17,5,801
Bangalore,2024-06-20,15,1924
Berlin,2024-06-01,30,3309
London,2024-06-30,30,1396
London,2024-06-03,5,1696
London,2024-07-15,30,2969
Bangalore,2024-06-23,60,2667
London,2024-06-15,15,579
Berlin,2024-07-02,60,1574
NYC,2024-06-14,5,4735
NYC,2024-06-24,180,2264
,2024-06-26,15,4434
,2024-07-26,5,1276
London,2024-06-27,60,4383
London,2024-07-15,15,1409
,2024-06-01,30,1021
,2024-06-25,30,2058
NYC,2024-07-11,15,2697
NYC,2024-07-21,5,4049
,2024-06-20,,2115
Bangalore,2024-06-08,5,1882
,2024-06-20,60,2777
NYC,2024-07-04,15,3289
,2024-07-16,15,1515
Bangalore,2024-06-04,5,4503
,2024-07-11,15,3379
Bangalore,2024-07-23,5,4331
Bangalore,2024-06-13,15,923
London,2024-07-26,5,4623
,2024-06-13,5,3770
Bangalore,2024-07-15,30,2245
NYC,2024-07-04,5,1845
NYC,2024-07-25,30,520
Bangalore,2024-06-25,60,4479
London,2024-07-05,30,3542
London,2024-06-05,5,3489
Bangalore,2024-07-11,30,4148
Berlin,2024-07-12,5,411
NYC,2024-07-06,5,2134
Berlin,2024-07-17,15,4119
Bangalore,2024-06-08,30,3833
,2024-06-27,30,3509
NYC,2024-06-07,180,4927
Berlin,2024-07-18,5,2029
NYC,2024-07-19,60,2223
Berlin,2024-07-26,30,4435
Bangalore,2024-07-01,15,3414
Berlin,2024-07-06,15,721
Berlin,2024-06-12,60,1011
London,2024-06-02,60,2658
Bangalore,2024-07-20,15,1031
Berlin,2024-07-10,5,4213
,2024-07-14,15,4856
London,2024-06-18,15,209
Bangalore,2024-06-16,5,3130
Berlin,2024-06-26,15,2691
,2024-06-25,30,2502
Bangalore,2024-07-11,15,1525
Berlin,2024-06-15,5,2230
,2024-06-11,15,383
Bangalore,2024-07-11,30,4324
Berlin,2024-07-23,15,4385
Bangalore,2024-06-26,5,2888
Bangalore,2024-06-09,30,2520
,2024-06-05,15,4653
NYC,2024-07-10,30,2288
London,2024-07-03,5,2871
NYC,2024-07-25,5,4035
NYC,2024-06-06,60,995
Berlin,2024-06-29,5,4373
NYC,2024-06-29,15,1997
London,2024-06-08,30,2760
NYC,2024-07-06,30,3920
NYC,2024-07-03,5,4057
Berlin,2024-06-24,15,4762
,2024-07-04,5,2376
Berlin,2024-07-16,5,4698
,2024-07-16,5,581
Bangalore,2024-06-07,15,4953
Berlin,2024-07-03,,3226
,2024-07-12,60,4054
Berlin,2024-07-27,5,2339
Berlin,2024-07-03,5,2842
Berlin,2024-07-03,5,1762
Berlin,2024-06-06,30,2264
,2024-07-12,15,3799
,2024-06-01,15,4881
Bangalore,2024-06-07,30,4378
Bangalore,2024-07-28,30,3795
,2024-07-02,5,3114
Bangalore,2024-06-27,30,2345
Berlin,2024-07-23,60,2090
London,2024-06-01,30,217
London,2024-07-20,5,1476
London,2024-07-11,15,4039
Bangalore,2024-07-27,5,2267
Berlin,2024-06-26,5,2214
London,2024-07-14,30,4937
NYC,2024-07-04,15,1230
Berlin,2024-06-19,15,1514
,2024-06-01,15,3098
Bangalore,2024-07-05,15,4755
,2024-06-05,5,3917
,2024-06-27,30,181
NYC,2024-06-29,5,4687
NYC,2024-06-22,15,4582
NYC,2024-06-14,180,3415
London,2024-06-02,15,3944
London,2024-07-14,5,2054
Bangalore,2024-06-11,30,3660
Bangalore,2024-06-01,30,2138
NYC,2024-07-13,30,381
Bangalore,2024-07-10,30,1064
Berlin,2024-07-06,,2511
Berlin,2024-07-29,15,4488
Berlin,2024-07-07,5,1853
Berlin,2024-06-13,5,2744
,2024-07-10,5,1412
Berlin,2024-07-28,15,4011
London,2024-07-24,15,4994
Berlin,2024-06-30,5,2422
NYC,2024-07-27,15,4889
NYC,2024-07-11,60,99
London,2024-07-13,5,4973
NYC,2024-07-19,5,1407
,2024-06-16,60,3304
London,2024-07-04,30,2593
Bangalore,2024-07-26,30,2780
Berlin,2024-07-25,30,1475
NYC,2024-06-13,30,4995
London,2024-06-26,15,4905
,2024-06-15,15,4158
Bangalore,2024-07-01,60,4059
,2024-06-14,15,1045
Bangalore,2024-07-29,15,1059
,2024-07-10,5,386
London,2024-07-22,180,3131
NYC,2024-07-06,15,249
Berlin,2024-06-19,30,4519
,2024-06-27,15,4266
,2024-06-29,15,4593
,2024-06-11,15,4544
Berlin,2024-06-06,15,4687
Berlin,2024-06-29,180,3801
Berlin,2024-07-11,5,1784
NYC,2024-06-30,60,135
NYC,2024-06-02,15,2705
Bangalore,2024-06-16,15,2153
London,2024-07-07,30,1658
Berlin,2024-07-23,15,441
Bangalore,2024-06-23,30,986
NYC,2024-06-07,15,4151
Bangalore,2024-06-06,15,3396
London,2024-06-29,5,4439
Berlin,2024-07-01,15,1315
,2024-06-27,5,888
London,2024-06-28,30,4640
NYC,2024-07-21,5,3363
NYC,2024-06-12,15,1442
,2024-07-04,,4383
London,2024-07-07,,998
NYC,2024-07-03,60,3244
Bangalore,2024-07-07,5,4141
Berlin,2024-07-09,5,3467
,2024-06-20,5,4594
London,2024-07-20,15,558
Berlin,2024-07-07,60,520
London,2024-06-12,180,473
NYC,2024-07-26,15,1258
NYC,2024-07-20,15,4740
Bangalore,2024-07-19,30,2531
Bangalore,2024-07-04,30,1399
Berlin,2024-06-22,60,2288
Berlin,2024-07-28,15,2266
NYC,2024-06-26,15,3749
,2024-07-24,30,1865
,2024-07-18,5,3829
NYC,2024-07-25,15,2124
,2024-06-26,5,3614
Bangalore,2024-07-25,30,2208
Berlin,2024-06-23,15,4724
,2024-07-02,15,497
Bangalore,2024-07-25,15,1601
Bangalore,2024-06-15,15,3017
,2024-07-09,5,568
NYC,2024-07-10,30,1641
,2024-06-27,15,2805
Berlin,2024-06-02,15,2729
Berlin,2024-06-07,60,697
London,2024-06-24,5,3096
NYC,2024-07-10,15,3096
NYC,2024-07-23,5,3741
NYC,2024-07-09,30,2957
,2024-07-26,30,2319
Bangalore,2024-07-25,5,4949
London,2024-06-11,15,1318
,2024-07-15,5,3182
London,2024-07-06,15,1384
Berlin,2024-07-10,15,2836
NYC,2024-07-01,60,4876
Berlin,2024-06-03,5,2225
,2024-06-16,30,2198
Berlin,2024-07-11,5,3527
Bangalore,2024-07-24,30,1659
NYC,2024-06-15,5,648
London,2024-07-18,15,3926
,2024-07-09,15,2415
Berlin,2024-06-01,60,4379
Bangalore,2024-07-05,5,4422
Bangalore,2024-07-17,15,2247
Bangalore,2024-06-28,15,261
London,2024-07-18,15,3473
London,2024-06-15,30,4369
Berlin,2024-06-03,15,4048
Berlin,2024-06-03,5,320
London,2024-07-28,,473
London,2024-06-10,5,834
Bangalore,2024-07-17,180,3025
Bangalore,2024-07-01,5,3439
London,2024-07-07,30,1968
NYC,2024-06-11,30,3589
Berlin,2024-06-11,30,3656
Bangalore,2024-06-13,15,2734
Berlin,2024-06-08,60,2098
Berlin,2024-07-30,15,4913
,2024-07-22,5,1837
Berlin,2024-07-29,30,3690
London,2024-06-05,60,3253
NYC,2024-06-19,60,4876
Bangalore,2024-06-18,5,204
,2024-06-23,,3811
NYC,2024-07-09,180,993
,2024-07-10,5,4923
Berlin,2024-06-17,60,4023
NYC,2024-07-21,30,877
NYC,2024-06-08,60,3918
NYC,2024-07-15,30,1228
Berlin,2024-07-03,30,2299
Berlin,2024-07-12,30,998
London,2024-07-14,15,2530
London,2024-06-19,30,3198
,2024-06-08,30,2427
Berlin,2024-07-08,5,4992
Berlin,2024-06-03,15,2854
NYC,2024-06-24,5,1372
,2024-06-26,5,3539
Bangalore,2024-07-22,60,4116
Bangalore,2024-07-10,5,4411
London,2024-07-10,15,3863
NYC,2024-06-08,5,4496
,2024-07-10,15,4760
,2024-06-17,15,3944
Bangalore,2024-06-28,30,3639
Berlin,2024-06-07,15,3576
London,2024-06-08,30,4217
Berlin,2024-07-10,60,266
London,2024-07-04,15,3794
Bangalore,2024-06-28,60,357
Berlin,2024-07-17,60,4679
,2024-06-14,60,3336
London,2024-07-14,15,4785
NYC,2024-06-02,30,2462
London,2024-07-05,30,3331
Berlin,2024-07-25,5,932
Berlin,2024-06-30,5,3853
Berlin,2024-07-21,180,3895
NYC,2024-06-09,5,176
Bangalore,2024-06-26,30,2469
Berlin,2024-07-12,30,4769
Bangalore,2024-06-05,30,2486
Bangalore,2024-07-13,5,670
,2024-07-24,5,3151
,2024-07-20,60,668
NYC,2024-07-20,15,1631
,2024-06-19,180,1608
Bangalore,2024-06-18,5,4494
Bangalore,2024-07-29,5,3672
Berlin,2024-06-04,30,3394
London,2024-07-10,30,450
Bangalore,2024-07-23,15,521
,2024-06-29,60,1876
London,2024-07-29,30,4331
Bangalore,2024-06-24,15,4826
,2024-07-20,60,2736
Berlin,2024-06-28,30,3166
Bangalore,2024-06-28,30,3850
,2024-06-18,15,504
Bangalore,2024-07-06,5,2698
Bangalore,2024-07-19,30,2802
NYC,2024-06-04,15,2319
Bangalore,2024-06-25,30,4905
,2024-06-04,60,1171
London,2024-07-17,30,1311
London,2024-07-11,5,4943
NYC,2024-07-29,15,2215
Berlin,2024-07-20,30,663
Berlin,2024-06-21,60,3297
,2024-06-30,60,900
Berlin,2024-06-05,15,3846
London,2024-06-09,15,592
Berlin,2024-06-20,30,1864
,2024-07-25,5,4880
NYC,2024-06-28,60,3474
NYC,2024-07-23,30,3769
Bangalore,2024-07-13,30,3937
,2024-06-11,5,399
Bangalore,2024-06-11,180,806
NYC,2024-06-04,5,2472
Berlin,2024-06-20,60,1367
Berlin,2024-07-03,5,3588
,2024-06-16,15,1099
,2024-07-02,5,1325
,2024-06-26,15,3302
London,2024-07-15,5,2797
Bangalore,2024-06-09,60,675
NYC,2024-07-13,15,3469
,2024-06-01,30,1064
London,2024-07-01,60,3587
London,2024-07-16,30,4541
Bangalore,2024-07-12,,3740
Berlin,2024-06-19,5,2270
,2024-06-29,30,1398
Bangalore,2024-07-11,60,4293
,2024-06-05,30,1454
Berlin,2024-06-12,60,3647
,2024-07-19,5,139
NYC,2024-06-28,60,2630
London,2024-06-23,15,3813
Bangalore,2024-07-06,15,4127
Bangalore,2024-07-04,15,1703
Berlin,2024-06-09,5,957
Berlin,2024-07-03,,206
Berlin,2024-07-29,30,4098
NYC,2024-06-24,5,2572
London,2024-07-03,30,2729
Bangalore,2024-06-04,15,1958
London,2024-07-22,15,4341
London,2024-07-06,15,4286
,2024-07-08,5,3292
,2024-07-09,5,429
Berlin,2024-06-16,30,2991
London,2024-06-06,15,1550
London,2024-07-13,30,330
NYC,2024-06-13,5,2900
London,2024-07-11,15,4659
Berlin,2024-06-09,30,4482
Berlin,2024-06-09,30,2246
NYC,2024-06-24,15,2305
Bangalore,2024-07-28,15,2600
NYC,2024-07-23,5,4388
,2024-06-01,5,3317
Berlin,2024-07-14,30,4253
London,2024-06-20,15,1841
NYC,2024-07-09,15,4895
,2024-06-05,30,4493
,2024-06-25,60,3465
NYC,2024-07-18,60,2138
NYC,2024-07-24,15,4002
NYC,2024-07-11,5,3296
NYC,2024-06-05,15,1286
Berlin,2024-06-13,15,3685
Berlin,2024-07-27,15,3528
Bangalore,2024-07-11,,4127
Bangalore,2024-07-03,60,151
Berlin,2024-07-10,30,1887
,2024-07-25,15,4964
Bangalore,2024-07-01,30,1025
Bangalore,2024-06-26,60,1230
NYC,2024-06-09,5,172
,2024-06-10,30,2735
NYC,2024-07-04,60,2964
,2024-07-02,5,3694
NYC,2024-07-10,15,1361
London,2024-06-20,30,3954
Bangalore,2024-06-29,60,3595
NYC,2024-06-27,5,547
Bangalore,2024-06-27,30,339
Berlin,2024-06-10,30,3457
Berlin,2024-06-25,60,2691
Bangalore,2024-07-20,15,3449
Berlin,2024-07-24,30,1300
Bangalore,2024-07-02,30,3342
Berlin,2024-06-30,15,518
,2024-07-19,15,1741
Bangalore,2024-07-13,60,169
London,2024-06-29,15,228
London,2024-06-02,30,2850
Berlin,2024-07-12,30,1725
London,2024-07-12,60,1147
Bangalore,2024-06-14,30,810
London,2024-07-26,5,4879
Berlin,2024-06-17,30,734
,2024-06-26,5,4814
,2024-07-03,30,726
Berlin,2024-07-24,15,3550
London,2024-07-30,15,1244
,2024-06-20,60,4114
London,2024-07-17,30,1394
,2024-06-07,5,3180
,2024-07-20,60,2178
,2024-06-19,60,2620
,2024-07-07,30,1531
NYC,2024-06-18,15,3481
NYC,2024-06-29,30,1179
Berlin,2024-06-07,60,1923
NYC,2024-07-09,60,3652
NYC,2024-07-18,60,4945
,2024-06-21,5,228
Berlin,2024-06-15,15,2892
London,2024-07-17,5,289
Bangalore,2024-06-20,30,4273
London,2024-06-15,15,4162
Bangalore,2024-06-29,,4677
London,2024-07-22,15,552
NYC,2024-06-09,15,3335
Bangalore,2024-06-30,5,3757
NYC,2024-07-10,5,2216
Bangalore,2024-07-19,5,4419
London,2024-06-26,60,187
NYC,2024-06-07,60,2459
NYC,2024-07-19,15,3905
,2024-07-01,30,3460
NYC,2024-07-03,15,2374
,2024-06-19,30,3201
Berlin,2024-07-27,30,1038
Bangalore,2024-06-17,180,898
NYC,2024-06-09,5,4845
London,2024-07-28,60,723
NYC,2024-06-16,5,2840
Berlin,2024-06-27,30,662
Berlin,2024-06-15,15,3665
Berlin,2024-06-11,30,2727
Bangalore,2024-07-10,60,2491
,2024-07-25,15,4722
,2024-06-02,5,2906
Berlin,2024-07-21,5,3983
London,2024-06-16,30,740
Bangalore,2024-07-15,30,2615
,2024-06-20,30,4362
London,2024-07-06,60,2981
NYC,2024-07-26,15,3136
Berlin,2024-06-03,30,2848
,2024-07-28,30,3129
Berlin,2024-07-01,30,1603
NYC,2024-06-26,5,4125
,2024-06-25,180,772
NYC,2024-06-14,5,2275
,2024-06-29,15,4791
Bangalore,2024-06-18,15,1368
Bangalore,2024-07-19,15,3416
Bangalore,2024-06-30,15,2834
Berlin,2024-07-09,15,4381
NYC,2024-06-21,30,4554
Berlin,2024-06-28,5,3402
London,2024-07-04,60,398
NYC,2024-06-11,15,3065
,2024-07-11,15,2596
Bangalore,2024-07-03,30,2278
London,2024-07-29,15,369
NYC,2024-07-20,15,2211
,2024-07-14,60,3962
,2024-07-01,5,4322
Berlin,2024-07-26,180,103
NYC,2024-06-22,5,1208
Berlin,2024-06-25,15,594
Bangalore,2024-07-10,60,2958
NYC,2024-07-14,30,3911
,2024-06-19,30,2508
NYC,2024-07-23,15,3487
Bangalore,2024-06-10,5,1328
Bangalore,2024-06-15,15,2372
,2024-07-20,5,1593
Berlin,2024-07-23,15,943
NYC,2024-06-26,15,2732
NYC,2024-07-22,30,1922
Bangalore,2024-06-06,15,4740
Berlin,2024-07-14,60,444
Bangalore,2024-06-23,15,702
NYC,2024-06-26,15,2506
NYC,2024-07-19,30,4111
Berlin,2024-06-08,15,518
Bangalore,2024-06-02,5,4820
Bangalore,2024-07-09,60,430
Bangalore,2024-06-26,5,510
,2024-06-14,60,336
London,2024-07-19,30,4254
Berlin,2024-06-28,30,2007
Berlin,2024-07-08,5,2944
NYC,2024-06-12,5,1490
,2024-07-01,30,3959
Bangalore,2024-07-17,,4790
,2024-07-29,5,2252
Berlin,2024-07-18,5,4387
Bangalore,2024-06-28,5,2425
NYC,2024-07-30,15,4811
,2024-07-22,60,2250
Berlin,2024-07-21,60,4691
Berlin,2024-07-11,30,4435
Bangalore,2024-07-02,5,869
,2024-07-13,5,4203
Bangalore,2024-06-09,60,506
,2024-07-28,5,643
London,2024-06-10,5,2837
Berlin,2024-07-19,15,2389
Berlin,2024-07-15,5,4469
NYC,2024-06-20,60,133
Bangalore,2024-06-03,30,886
NYC,2024-07-23,5,3986
NYC,2024-06-02,15,1261
NYC,2024-07-14,180,1463
London,2024-07-08,5,4039
Berlin,2024-06-27,15,118
Berlin,2024-06-17,15,3370
NYC,2024-06-11,15,1582
NYC,2024-07-27,15,1274
NYC,2024-06-28,60,526
NYC,2024-06-06,5,4674
London,2024-07-18,30,4847
NYC,2024-07-18,5,3698
NYC,2024-06-14,15,1889
Bangalore,2024-07-27,15,2874
NYC,2024-07-12,5,2812
Berlin,2024-07-05,15,636
Bangalore,2024-06-16,60,1901
Berlin,2024-07-13,15,4201
Bangalore,2024-06-27,30,2113
London,2024-06-27,30,1325
London,2024-07-08,5,4570
London,2024-06-01,60,4309
Berlin,2024-07-29,180,970
Bangalore,2024-06-24,30,507
,2024-06-01,180,550
Bangalore,2024-06-22,30,1381
Bangalore,2024-07-01,15,684
Bangalore,2024-06-19,5,3371
,2024-06-25,5,3380
Bangalore,2024-06-21,5,268
Berlin,2024-07-21,30,3359
London,2024-06-18,5,3510
Berlin,2024-07-23,30,717
,2024-07-07,30,321
,2024-06-04,5,2007
Berlin,2024-06-09,5,3797
Berlin,2024-06-14,60,4977
Berlin,2024-06-18,30,2283
Bangalore,2024-06-01,15,1878
London,2024-07-26,60,4752
Berlin,2024-07-12,30,1301
Berlin,2024-07-20,15,4247
London,2024-07-14,60,1451
London,2024-07-30,180,1653
NYC,2024-06-15,15,3483
NYC,2024-06-28,15,1514
NYC,2024-06-27,30,4817
London,2024-06-20,5,2045
,2024-06-30,5,208
London,2024-07-01,5,731
London,2024-06-20,30,2285
London,2024-07-09,15,421
Bangalore,2024-06-13,15,4822
Bangalore,2024-07-12,60,137
NYC,2024-06-01,15,3603
NYC,2024-06-28,5,1274
Bangalore,2024-07-09,5,3906
Berlin,2024-06-13,30,3053
London,2024-06-16,30,4419
Berlin,2024-07-25,15,4004
Berlin,2024-07-08,15,4539
,2024-06-13,15,2732
NYC,2024-06-26,15,2788
,2024-07-08,5,2278
Berlin,2024-07-09,15,2123
Bangalore,2024-06-01,5,1310
,2024-06-28,30,559
,2024-06-05,15,3015
London,2024-06-01,5,1176
NYC,2024-06-17,30,2418
Bangalore,2024-07-30,15,2259
Berlin,2024-06-15,30,3377
London,2024-07-01,30,627
Berlin,2024-07-19,15,877
Bangalore,2024-06-11,60,1908
,2024-07-23,15,448
Berlin,2024-06-11,15,3025
NYC,2024-07-15,60,545
London,2024-06-11,60,3921
,2024-07-09,5,4602
,2024-07-18,60,3023
NYC,2024-06-13,60,844
London,2024-07-06,30,1518
NYC,2024-07-15,15,3196
NYC,2024-07-06,30,3581
Berlin,2024-07-08,30,3871
Berlin,2024-07-27,60,4473
NYC,2024-06-29,30,1196
London,2024-07-24,30,147
,2024-06-15,30,4742
London,2024-07-17,30,3066
Bangalore,2024-06-12,15,185
,2024-07-29,30,3974
Bangalore,2024-06-21,15,1934
NYC,2024-06-25,5,3830
,2024-07-06,15,2219
NYC,2024-07-28,15,3596
Bangalore,2024-06-09,5,945
Berlin,2024-06-26,60,2290
NYC,2024-07-15,180,2261
London,2024-07-05,30,3066
NYC,2024-06-11,15,2933
London,2024-06-27,5,1661
London,2024-06-05,5,2570
,2024-07-21,30,2322
,2024-07-12,15,100
Berlin,2024-07-20,30,1754
London,2024-07-21,5,1227
Berlin,2024-06-09,15,378
Berlin,2024-06-25,30,1841
Bangalore,2024-07-05,60,3676
NYC,2024-06-02,15,977
Bangalore,2024-07-17,15,2080
Berlin,2024-06-06,30,629
Bangalore,2024-07-27,60,2918
NYC,2024-06-27,30,569
Bangalore,2024-06-26,60,1777
Bangalore,2024-06-05,5,3076
NYC,2024-06-05,30,4818
Bangalore,2024-07-11,30,4171
,2024-07-14,60,4207
,2024-06-26,5,2493
,2024-06-25,15,4605
London,2024-06-08,5,4915
Berlin,2024-07-27,15,4887
NYC,2024-07-14,30,179
NYC,2024-07-27,5,89
,2024-06-28,5,1666
Berlin,2024-06-04,5,4134
Bangalore,2024-06-27,15,2082
,2024-06-13,60,481
Bangalore,2024-07-11,5,2376
,2024-06-18,30,2834
NYC,2024-07-02,30,4822
London,2024-07-22,30,1913
,2024-06-06,15,1132
,2024-07-30,5,3361
NYC,2024-06-28,60,3522
,2024-07-12,5,4464
,2024-07-11,5,587
Berlin,2024-07-22,60,197
Berlin,2024-07-14,30,3663
NYC,2024-07-15,60,3981
London,2024-06-01,5,4337
Berlin,2024-07-25,30,2935
Berlin,2024-06-26,30,1237
Berlin,2024-06-18,60,3236
Bangalore,2024-07-26,5,4947
Bangalore,2024-07-04,60,1573
Bangalore,2024-06-15,60,1014
NYC,2024-06-22,5,4003
NYC,2024-07-28,5,4772
Bangalore,2024-07-04,30,98
London,2024-06-19,60,571
London,2024-06-27,15,393
,2024-06-07,60,2193
,2024-07-21,30,2632
,2024-07-10,5,3433
,2024-07-06,30,1421
London,2024-07-24,5,134
London,2024-07-16,60,3558
NYC,2024-07-25,5,4434
,2024-07-08,60,2979
Bangalore,2024-07-10,5,2422
Berlin,2024-06-30,30,3702
Bangalore,2024-07-11,5,696
Berlin,2024-07-05,15,3341
Bangalore,2024-06-23,15,1571
Berlin,2024-06-21,5,4391
NYC,2024-06-30,5,3108
Berlin,2024-07-06,30,3864
,2024-06-11,5,3520
,2024-06-09,180,4191
,2024-06-20,60,1014
NYC,2024-06-15,5,1956
Berlin,2024-06-21,30,916
,2024-06-06,15,3092
Bangalore,2024-06-02,30,2045
Bangalore,2024-07-16,30,656
NYC,2024-07-23,15,2278
,2024-07-17,30,1236
NYC,2024-06-08,15,313
NYC,2024-07-14,5,2037
Bangalore,2024-06-30,5,4316
Berlin,2024-07-01,5,3203
,2024-06-10,15,3245
NYC,2024-07-07,30,3097
Berlin,2024-06-19,5,152
Berlin,2024-06-25,15,1690
Berlin,2024-06-07,30,4252
Berlin,2024-07-27,30,569
NYC,2024-06-27,15,1329
NYC,2024-07-12,60,2914
,2024-06-30,15,1164
London,2024-07-18,60,4820
,2024-06-06,5,4124
NYC,2024-06-25,15,2688
,2024-07-18,30,3216
,2024-07-06,180,3551
Berlin,2024-07-30,15,3579
,2024-07-29,60,1265
Berlin,2024-06-01,15,3075
NYC,2024-06-26,15,2450
Bangalore,2024-06-18,5,1103
Bangalore,2024-07-23,5,2891
London,2024-06-25,5,990
Berlin,2024-07-12,15,73
,2024-07-21,30,2549
,2024-07-23,15,1053
Bangalore,2024-06-28,60,4817
Berlin,2024-06-20,15,4999
,2024-07-25,15,1876
Berlin,2024-06-15,30,4221
Berlin,2024-07-25,60,4775
NYC,2024-06-24,,2699
,2024-06-25,30,4402
Bangalore,2024-07-30,30,2927
London,2024-06-14,30,257
,2024-07-18,15,3493
NYC,2024-06-23,15,3856
London,2024-06-29,60,2185
,2024-06-27,,1111
Bangalore,2024-06-06,15,4473
NYC,2024-06-14,15,1023
Bangalore,2024-06-29,15,4905
London,2024-06-04,60,2292
NYC,2024-07-02,30,595
Berlin,2024-07-12,60,3931
Berlin,2024-06-23,5,4768
,2024-07-19,15,4245
,2024-06-05,15,797
,2024-06-27,15,3995
Berlin,2024-07-01,15,3930
NYC,2024-07-14,30,4341
,2024-07-15,15,3609
