hospital_id,reporting_year,total_discharges,readmissions
243,2023,494.0,20
241,2023,193.0,103
258,2024,439.0,100
220,2023,499.0,123
203,2024,367.0,65
206,2024,283.0,172
228,2023,371.0,114
240,2024,196.0,187
205,2024,309.0,17
238,2024,426.0,14
216,2024,92.0,173
235,2022,195.0,32
201,2022,160.0,10
216,2022,223.0,178
228,2024,414.0,28
226,2023,295.0,7
206,2022,351.0,192
210,2024,262.0,29
225,2022,454.0,106
251,2022,152.0,52
249,2022,207.0,73
252,2022,241.0,5
238,2024,90.0,44
231,2022,450.0,62
249,2024,182.0,128
222,2023,54.0,8
250,2023,422.0,49
245,2022,250.0,179
239,2023,124.0,54
206,2023,481.0,120
200,2024,433.0,15
224,2024,409.0,2
230,2022,169.0,169
205,2023,87.0,1
227,2023,311.0,187
230,2024,235.0,199
235,2022,319.0,93
215,2023,271.0,145
214,2023,492.0,60
221,2022,498.0,58
217,2024,394.0,2
249,2024,62.0,5
207,2024,204.0,114
209,2023,458.0,109
236,2023,233.0,12
238,2024,117.0,14
248,2024,236.0,85
205,2023,288.0,82
242,2024,300.0,171
258,2023,144.0,135
209,2024,226.0,86
238,2024,67.0,24
257,2023,252.0,160
206,2022,381.0,192
241,2024,52.0,64
244,2022,256.0,144
234,2022,106.0,116
227,2024,439.0,51
224,2024,374.0,14
227,2022,336.0,50
208,2022,313.0,126
204,2024,59.0,61
256,2023,52.0,90
215,2024,61.0,59
228,2023,397.0,183
242,2022,155.0,29
254,2022,399.0,88
222,2022,324.0,33
256,2024,454.0,103
217,2023,258.0,39
225,2024,63.0,110
246,2022,152.0,10
204,2024,292.0,28
207,2023,380.0,10
239,2024,78.0,128
218,2024,419.0,156
236,2023,312.0,190
227,2023,98.0,58
203,2022,242.0,90
219,2023,312.0,35
249,2022,447.0,142
221,2024,321.0,94
211,2022,148.0,59
200,2024,193.0,14
207,2023,390.0,33
259,2022,446.0,189
257,2022,387.0,15
240,2022,462.0,150
226,2023,378.0,32
220,2024,427.0,125
244,2022,430.0,92
253,2024,110.0,31
232,2024,470.0,143
237,2024,414.0,78
232,2022,322.0,27
245,2024,336.0,141
236,2022,108.0,121
244,2024,137.0,20
256,2024,416.0,120
204,2022,480.0,98
214,2022,311.0,70
229,2023,337.0,158
202,2023,336.0,21
227,2023,451.0,24
229,2024,300.0,45
235,2023,423.0,41
202,2023,289.0,131
251,2023,58.0,32
243,2024,52.0,99
259,2023,175.0,89
257,2022,120.0,181
230,2024,459.0,156
213,2024,446.0,46
205,2022,211.0,69
218,2023,348.0,55
204,2023,270.0,152
254,2022,210.0,57
248,2023,374.0,99
250,2023,213.0,47
258,2023,128.0,50
253,2024,170.0,106
225,2022,251.0,142
249,2023,373.0,112
255,2022,406.0,173
254,2024,432.0,103
243,2023,96.0,53
217,2022,494.0,181
236,2024,278.0,64
244,2024,350.0,189
235,2022,407.0,197
230,2023,145.0,51
217,2023,265.0,146
251,2022,389.0,170
208,2024,481.0,5
225,2022,90.0,114
201,2022,471.0,195
257,2024,409.0,137
231,2022,373.0,119
241,2024,252.0,170
244,2024,316.0,54
205,2022,321.0,124
219,2022,154.0,118
207,2022,114.0,136
244,2023,248.0,64
203,2024,376.0,178
224,2024,50.0,190
230,2024,274.0,183
257,2024,53.0,126
218,2024,131.0,112
206,2023,294.0,139
246,2024,86.0,45
236,2023,447.0,104
229,2022,293.0,102
226,2022,384.0,15
216,2023,330.0,77
231,2024,387.0,197
218,2024,181.0,46
224,2024,499.0,187
228,2024,220.0,56
224,2024,75.0,62
252,2023,261.0,29
231,2023,192.0,83
236,2023,439.0,4
210,2022,214.0,142
203,2022,176.0,121
245,2023,476.0,30
230,2023,91.0,145
235,2022,318.0,76
203,2023,193.0,170
201,2022,91.0,10
238,2022,87.0,125
250,2023,371.0,50
232,2023,242.0,139
243,2022,182.0,116
226,2023,79.0,183
225,2024,144.0,146
218,2022,476.0,128
256,2022,81.0,141
243,2024,244.0,80
240,2024,347.0,65
257,2024,431.0,102
238,2023,54.0,165
232,2024,145.0,147
237,2024,236.0,179
209,2023,328.0,150
200,2024,279.0,93
249,2022,411.0,64
234,2024,441.0,5
210,2024,375.0,144
258,2023,268.0,163
213,2023,324.0,61
205,2024,155.0,186
242,2024,477.0,193
238,2022,285.0,180
239,2023,398.0,10
224,2022,343.0,106
222,2022,477.0,111
253,2024,439.0,137
204,2024,308.0,3
225,2024,129.0,146
217,2022,303.0,53
231,2022,466.0,166
246,2023,305.0,107
255,2023,115.0,85
220,2023,431.0,61
225,2023,412.0,169
249,2023,363.0,28
234,2023,459.0,171
209,2022,148.0,32
257,2024,333.0,169
227,2023,220.0,138
230,2022,290.0,58
214,2022,124.0,114
254,2024,159.0,142
257,2023,265.0,130
239,2024,65.0,27
252,2024,138.0,115
257,2024,328.0,180
207,2023,236.0,169
245,2023,408.0,14
209,2023,340.0,39
244,2022,266.0,33
209,2022,174.0,35
237,2022,218.0,26
217,2023,422.0,141
247,2024,414.0,130
227,2024,402.0,130
227,2022,455.0,86
249,2024,123.0,196
255,2022,434.0,65
219,2024,95.0,187
223,2023,407.0,165
256,2022,327.0,124
205,2022,337.0,129
240,2024,264.0,114
247,2023,207.0,65
231,2023,136.0,99
205,2023,348.0,11
210,2023,160.0,29
229,2022,61.0,135
202,2023,388.0,95
207,2024,460.0,19
232,2022,459.0,105
253,2024,195.0,78
246,2023,141.0,190
246,2022,380.0,77
218,2024,499.0,153
257,2023,130.0,152
209,2022,238.0,56
218,2023,223.0,59
208,2023,78.0,19
206,2023,209.0,114
213,2023,291.0,25
201,2024,192.0,22
221,2023,237.0,191
259,2022,259.0,13
244,2024,205.0,85
219,2023,460.0,91
225,2022,218.0,125
258,2022,164.0,37
254,2024,352.0,39
203,2024,338.0,184
238,2024,349.0,29
253,2024,99.0,130
239,2023,315.0,195
222,2024,457.0,54
215,2024,171.0,97
224,2022,339.0,108
251,2024,412.0,76
208,2022,396.0,65
252,2023,69.0,163
210,2022,282.0,180
224,2023,330.0,157
230,2022,104.0,181
245,2022,290.0,159
226,2024,267.0,86
235,2022,476.0,174
250,2023,486.0,98
246,2022,262.0,108
213,2024,227.0,80
222,2024,104.0,159
215,2023,446.0,15
219,2024,226.0,64
252,2022,173.0,141
202,2023,187.0,65
205,2024,397.0,197
228,2022,316.0,182
203,2024,427.0,43
200,2024,168.0,135
249,2023,255.0,87
207,2023,133.0,185
247,2023,405.0,38
219,2022,282.0,49
259,2024,69.0,170
215,2023,121.0,30
246,2022,384.0,63
230,2022,132.0,84
231,2022,353.0,147
257,2024,125.0,1
233,2023,450.0,42
228,2024,338.0,39
211,2022,292.0,57
203,2024,325.0,83
254,2023,479.0,112
242,2022,336.0,85
233,2024,151.0,12
205,2023,484.0,122
248,2023,169.0,107
259,2023,297.0,150
250,2023,388.0,153
208,2022,324.0,123
204,2022,367.0,72
245,2024,477.0,166
215,2023,254.0,169
258,2023,215.0,31
255,2022,354.0,171
200,2024,370.0,39
219,2024,316.0,75
234,2022,332.0,123
209,2022,107.0,90
224,2022,280.0,45
246,2022,497.0,25
254,2022,242.0,106
227,2022,64.0,13
234,2024,387.0,138
232,2022,394.0,97
244,2022,306.0,181
214,2024,68.0,7
220,2024,233.0,166
241,2023,241.0,14
234,2023,339.0,3
258,2024,113.0,192
249,2022,315.0,162
250,2024,381.0,5
252,2022,237.0,114
236,2022,216.0,65
209,2022,286.0,94
255,2024,115.0,180
215,2022,337.0,150
219,2024,100.0,18
249,2022,331.0,12
207,2022,106.0,189
244,2024,133.0,123
230,2024,237.0,7
207,2022,232.0,120
257,2022,311.0,61
212,2023,56.0,91
223,2024,499.0,90
211,2023,386.0,55
244,2023,203.0,116
258,2023,167.0,37
216,2024,400.0,105
246,2022,168.0,72
259,2022,403.0,14
240,2024,259.0,61
251,2023,282.0,188
235,2024,173.0,45
255,2022,127.0,161
211,2024,182.0,24
255,2023,264.0,0
253,2024,305.0,14
235,2022,50.0,46
212,2022,389.0,165
234,2022,435.0,160
204,2023,284.0,48
212,2022,174.0,98
245,2022,150.0,154
207,2024,114.0,179
254,2024,315.0,75
210,2023,296.0,11
207,2023,227.0,121
230,2024,356.0,188
211,2022,374.0,164
210,2024,346.0,5
216,2024,491.0,126
226,2022,126.0,91
212,2024,117.0,33
235,2024,329.0,135
212,2022,161.0,5
240,2022,361.0,187
221,2023,427.0,153
245,2023,277.0,176
243,2024,284.0,17
257,2023,341.0,126
223,2022,307.0,141
229,2022,105.0,147
212,2023,317.0,169
207,2022,445.0,112
204,2022,390.0,192
242,2024,121.0,86
255,2022,455.0,61
251,2024,261.0,57
205,2022,111.0,143
206,2024,497.0,172
253,2023,77.0,166
221,2024,394.0,146
255,2022,205.0,135
229,2024,53.0,151
214,2024,478.0,116
236,2024,395.0,15
255,2023,446.0,140
240,2022,132.0,113
259,2024,147.0,157
219,2023,286.0,140
230,2024,309.0,82
250,2024,494.0,154
204,2022,133.0,165
244,2023,410.0,37
257,2024,459.0,178
257,2022,157.0,150
211,2024,407.0,143
236,2022,399.0,45
229,2023,183.0,171
238,2023,279.0,113
202,2023,382.0,176
212,2024,167.0,143
210,2023,489.0,10
209,2023,130.0,153
229,2022,204.0,14
208,2023,340.0,185
229,2022,281.0,81
228,2023,259.0,103
237,2024,235.0,17
245,2024,389.0,196
241,2023,240.0,65
256,2022,164.0,29
248,2024,466.0,158
233,2024,400.0,152
225,2024,150.0,106
201,2022,426.0,94
258,2023,388.0,191
255,2024,402.0,160
235,2024,130.0,130
206,2024,82.0,17
251,2024,149.0,99
235,2024,374.0,179
239,2024,89.0,89
213,2023,299.0,91
226,2024,96.0,31
225,2024,432.0,48
219,2024,222.0,164
234,2023,332.0,70
210,2022,184.0,27
225,2022,491.0,31
256,2024,63.0,168
234,2023,437.0,163
204,2023,163.0,85
215,2022,259.0,136
210,2022,211.0,16
232,2023,418.0,9
208,2024,385.0,90
221,2023,396.0,16
204,2022,471.0,95
219,2023,453.0,55
255,2024,95.0,138
242,2024,196.0,44
233,2022,178.0,88
229,2023,285.0,126
209,2023,200.0,16
236,2024,495.0,191
231,2023,161.0,121
223,2024,250.0,54
216,2024,333.0,4
243,2023,389.0,106
202,2022,385.0,119
238,2023,382.0,76
242,2023,466.0,69
242,2022,436.0,41
225,2023,256.0,66
211,2024,65.0,91
236,2023,176.0,130
241,2024,335.0,96
256,2022,458.0,65
211,2023,127.0,187
245,2023,434.0,28
232,2022,82.0,134
226,2022,86.0,107
213,2024,206.0,131
206,2022,214.0,177
241,2024,238.0,20
243,2022,57.0,136
237,2024,306.0,187
247,2022,368.0,11
241,2024,265.0,55
251,2024,163.0,4
258,2023,242.0,190
243,2024,223.0,26
226,2023,476.0,102
209,2023,169.0,176
241,2022,59.0,19
253,2023,259.0,127
257,2024,262.0,28
242,2022,315.0,35
240,2024,111.0,96
208,2023,135.0,135
243,2023,484.0,157
233,2023,94.0,188
245,2023,250.0,97
240,2024,250.0,94
228,2024,153.0,128
217,2022,350.0,162
253,2022,134.0,173
228,2024,235.0,17
254,2024,144.0,54
229,2023,243.0,109
256,2023,292.0,80
258,2022,294.0,105
212,2022,73.0,30
221,2022,274.0,63
215,2024,498.0,19
244,2022,232.0,119
231,2024,162.0,28
239,2024,228.0,170
225,2022,249.0,182
230,2024,378.0,72
243,2024,326.0,157
218,2022,352.0,32
241,2022,455.0,145
253,2022,462.0,176
233,2022,345.0,180
246,2023,180.0,50
248,2023,482.0,9
259,2023,330.0,64
205,2022,259.0,27
259,2023,173.0,96
234,2022,316.0,122
210,2023,143.0,145
259,2024,138.0,106
236,2022,252.0,60
221,2023,275.0,136
212,2023,137.0,187
215,2022,353.0,86
225,2024,209.0,153
221,2023,436.0,42
259,2022,478.0,32
241,2023,138.0,19
212,2024,171.0,15
222,2022,158.0,82
231,2023,325.0,159
222,2023,297.0,117
242,2022,453.0,10
231,2024,356.0,107
247,2023,130.0,103
237,2024,69.0,61
227,2022,426.0,110
232,2023,63.0,153
239,2023,275.0,118
225,2024,385.0,0
229,2024,81.0,11
251,2024,249.0,56
216,2022,219.0,72
241,2024,171.0,49
228,2023,472.0,71
201,2022,471.0,94
250,2022,241.0,146
237,2022,53.0,95
233,2023,276.0,118
249,2024,173.0,132
245,2022,269.0,30
237,2022,240.0,21
211,2023,284.0,120
251,2023,366.0,75
220,2024,383.0,82
226,2024,438.0,100
239,2024,243.0,65
202,2023,94.0,3
236,2022,355.0,157
248,2022,137.0,150
225,2023,180.0,185
251,2024,72.0,20
204,2022,444.0,181
245,2022,343.0,186
219,2023,489.0,68
259,2024,468.0,6
245,2022,498.0,75
240,2024,311.0,104
207,2023,375.0,45
242,2023,217.0,190
227,2024,304.0,38
228,2022,84.0,194
249,2022,446.0,66
240,2022,74.0,99
201,2024,263.0,102
253,2024,130.0,168
201,2022,372.0,31
237,2023,117.0,163
237,2023,404.0,130
242,2022,423.0,197
222,2024,480.0,95
209,2022,360.0,69
244,2023,269.0,183
252,2023,220.0,106
227,2023,51.0,67
218,2022,94.0,67
227,2022,225.0,140
230,2023,111.0,176
201,2023,471.0,194
228,2023,96.0,98
251,2023,53.0,46
213,2024,237.0,79
227,2022,288.0,23
200,2024,98.0,39
258,2023,125.0,151
243,2023,83.0,56
249,2024,349.0,109
255,2024,282.0,151
215,2024,399.0,68
236,2023,390.0,62
220,2022,105.0,146
250,2022,347.0,61
213,2024,355.0,198
242,2024,246.0,29
216,2024,338.0,88
253,2023,275.0,192
214,2024,273.0,129
247,2023,396.0,199
230,2022,116.0,67
245,2023,409.0,133
259,2024,91.0,107
248,2023,292.0,191
235,2023,93.0,96
213,2023,149.0,9
235,2023,490.0,151
226,2023,85.0,130
202,2023,474.0,46
235,2022,172.0,87
253,2022,233.0,46
205,2022,421.0,95
226,2024,52.0,183
221,2022,419.0,52
221,2024,105.0,79
235,2022,489.0,49
231,2023,498.0,15
226,2023,344.0,3
206,2022,217.0,138
238,2022,344.0,23
249,2024,460.0,158
211,2024,157.0,49
215,2024,116.0,87
237,2023,405.0,119
204,2022,278.0,87
241,2024,143.0,117
248,2022,370.0,87
234,2022,52.0,99
208,2022,432.0,159
228,2023,279.0,78
226,2023,180.0,58
256,2024,86.0,11
231,2022,403.0,16
209,2024,453.0,105
224,2022,444.0,129
258,2022,388.0,166
241,2022,268.0,49
252,2023,201.0,197
237,2023,247.0,50
224,2022,114.0,158
203,2024,170.0,152
242,2024,388.0,56
251,2023,421.0,155
259,2022,171.0,44
240,2023,379.0,25
243,2024,209.0,195
222,2024,239.0,28
253,2023,488.0,78
209,2022,150.0,182
205,2023,341.0,124
212,2023,115.0,96
230,2023,470.0,79
204,2022,319.0,39
259,2022,95.0,102
258,2024,254.0,4
203,2022,489.0,57
202,2022,355.0,97
229,2022,366.0,188
222,2023,431.0,149
236,2024,450.0,36
217,2024,76.0,73
234,2023,431.0,120
204,2024,359.0,30
240,2023,78.0,13
227,2023,318.0,33
237,2022,482.0,52
246,2022,74.0,82
258,2022,393.0,100
217,2024,149.0,20
207,2022,456.0,36
211,2024,331.0,151
229,2022,97.0,95
221,2022,213.0,63
205,2024,439.0,93
229,2024,257.0,101
207,2022,123.0,16
254,2023,472.0,45
246,2024,106.0,158
247,2024,140.0,49
228,2022,243.0,177
230,2022,443.0,42
204,2024,249.0,16
210,2022,58.0,77
256,2023,382.0,197
216,2024,293.0,146
212,2023,121.0,177
219,2024,332.0,189
230,2023,95.0,154
225,2022,368.0,39
227,2022,475.0,36
258,2024,262.0,94
224,2024,346.0,143
247,2023,467.0,76
217,2022,398.0,25
244,2022,207.0,186
231,2023,221.0,192
228,2024,306.0,160
202,2023,478.0,33
234,2023,96.0,59
237,2023,270.0,123
214,2023,283.0,178
250,2024,207.0,97
202,2023,455.0,63
220,2022,64.0,148
202,2024,133.0,124
252,2023,215.0,134
234,2023,72.0,192
249,2022,464.0,64
207,2023,234.0,191
247,2022,258.0,145
202,2022,84.0,188
253,2023,243.0,127
210,2024,288.0,15
247,2024,230.0,64
201,2023,80.0,188
232,2023,459.0,74
207,2024,336.0,125
211,2023,249.0,191
218,2023,445.0,29
217,2022,230.0,125
249,2024,233.0,91
220,2022,132.0,89
221,2024,495.0,137
242,2022,93.0,74
229,2024,107.0,118
217,2024,498.0,108
205,2022,190.0,69
200,2023,366.0,28
208,2024,117.0,21
251,2023,228.0,141
215,2023,174.0,133
228,2022,239.0,43
228,2023,481.0,62
204,2023,400.0,177
218,2024,240.0,118
221,2024,121.0,124
248,2024,377.0,60
254,2023,425.0,19
207,2024,356.0,193
250,2024,457.0,107
217,2024,135.0,88
243,2022,217.0,142
247,2023,206.0,165
213,2022,378.0,132
203,2022,194.0,14
239,2022,50.0,10
226,2024,413.0,178
223,2022,145.0,32
229,2023,261.0,100
211,2022,50.0,124
242,2022,458.0,163
212,2023,218.0,168
239,2024,268.0,101
249,2022,200.0,74
244,2023,323.0,162
203,2022,293.0,56
225,2022,144.0,63
200,2024,205.0,74
226,2023,421.0,160
222,2022,134.0,32
241,2022,189.0,90
237,2023,278.0,145
210,2022,137.0,138
238,2024,98.0,61
241,2023,292.0,46
243,2024,146.0,93
220,2023,65.0,60
221,2022,420.0,79
227,2023,305.0,183
237,2023,204.0,23
205,2023,230.0,192
224,2022,397.0,74
203,2022,213.0,5
233,2024,440.0,75
256,2024,339.0,25
225,2022,423.0,82
238,2022,427.0,192
252,2023,370.0,181
253,2022,53.0,189
226,2024,167.0,83
238,2022,75.0,11
220,2024,197.0,151
220,2022,424.0,38
253,2022,484.0,73
255,2023,254.0,149
228,2024,148.0,175
233,2022,187.0,3
226,2023,313.0,28
241,2023,451.0,133
256,2024,194.0,46
245,2023,118.0,54
225,2024,335.0,102
204,2024,144.0,182
219,2024,472.0,176
207,2023,110.0,152
251,2023,421.0,172
217,2024,73.0,135
252,2023,130.0,10
204,2023,294.0,128
203,2024,275.0,197
250,2024,156.0,101
242,2023,84.0,155
204,2024,167.0,136
215,2024,238.0,97
208,2022,403.0,48
224,2024,377.0,193
256,2022,320.0,149
237,2023,341.0,166
207,2023,171.0,150
200,2022,360.0,60
230,2022,214.0,115
232,2022,111.0,66
254,2022,369.0,170
259,2022,472.0,172
204,2022,267.0,79
217,2022,403.0,40
235,2023,252.0,93
247,2022,317.0,146
219,2022,377.0,43
253,2023,287.0,25
223,2023,185.0,143
218,2022,346.0,149
227,2022,118.0,133
259,2024,158.0,36
229,2022,308.0,196
238,2024,92.0,151
214,2024,470.0,167
249,2023,135.0,119
208,2024,490.0,137
259,2022,330.0,158
238,2024,53.0,178
230,2023,491.0,181
200,2024,86.0,52
212,2024,185.0,147
235,2024,58.0,124
201,2024,128.0,158
241,2024,434.0,143
236,2024,292.0,100
256,2024,413.0,69
234,2023,446.0,42
236,2022,321.0,122
210,2023,221.0,10
257,2024,288.0,175
217,2024,114.0,118
219,2023,63.0,167
201,2024,268.0,146
223,2023,175.0,64
254,2024,75.0,185
215,2024,416.0,154
222,2022,465.0,168
254,2024,302.0,141
256,2022,435.0,83
249,2022,321.0,162
237,2023,269.0,100
246,2022,482.0,1
243,2023,395.0,88
228,2023,252.0,12
229,2022,72.0,35
203,2023,143.0,80
228,2022,365.0,169
243,2024,272.0,151
257,2023,499.0,14
242,2022,197.0,134
253,2022,379.0,130
240,2022,451.0,147
226,2022,431.0,124
232,2024,108.0,170
217,2023,208.0,25
205,2022,181.0,44
231,2023,305.0,27
230,2022,460.0,116
211,2023,429.0,98
259,2022,67.0,44
222,2022,240.0,187
228,2024,413.0,39
202,2023,272.0,8
232,2022,68.0,70
238,2022,472.0,39
227,2024,371.0,141
217,2024,383.0,9
243,2024,405.0,47
221,2024,412.0,142
219,2024,168.0,172
215,2023,351.0,195
257,2022,269.0,185
251,2023,215.0,146
256,2024,206.0,119
206,2022,297.0,175
248,2023,396.0,27
203,2024,490.0,171
241,2023,304.0,21
237,2023,225.0,85
233,2024,485.0,167
235,2022,225.0,43
217,2024,238.0,101
232,2024,225.0,30
200,2023,131.0,90
247,2022,313.0,4
224,2024,379.0,156
244,2022,263.0,196
213,2023,137.0,126
210,2024,372.0,81
256,2022,430.0,92
251,2022,319.0,193
207,2023,305.0,13
259,2022,96.0,186
241,2022,73.0,52
215,2022,396.0,156
258,2024,495.0,199
238,2024,491.0,131
236,2023,299.0,159
230,2023,467.0,48
241,2024,336.0,165
217,2022,97.0,92
256,2024,94.0,156
206,2023,206.0,123
203,2023,168.0,128
231,2024,462.0,130
230,2023,159.0,41
209,2023,240.0,108
229,2023,97.0,159
249,2023,445.0,22
249,2023,460.0,153
234,2022,480.0,81
244,2024,243.0,88
230,2023,86.0,165
230,2023,300.0,21
245,2023,175.0,11
253,2024,94.0,62
245,2024,234.0,111
232,2024,67.0,83
204,2023,62.0,143
209,2023,378.0,185
245,2024,334.0,109
250,2022,361.0,112
222,2022,251.0,142
206,2024,69.0,73
257,2023,278.0,132
246,2023,462.0,116
227,2022,439.0,98
220,2023,282.0,80
230,2024,459.0,50
240,2023,238.0,40
226,2023,135.0,125
228,2024,167.0,131
209,2022,220.0,174
207,2024,224.0,149
208,2023,331.0,30
210,2024,178.0,156
221,2024,272.0,168
239,2022,250.0,188
225,2022,75.0,180
249,2023,113.0,15
236,2024,239.0,54
239,2023,422.0,144
201,2024,426.0,17
249,2024,311.0,164
218,2022,298.0,59
249,2024,159.0,28
251,2022,367.0,94
215,2024,115.0,105
203,2023,219.0,88
248,2023,76.0,118
237,2024,370.0,149
243,2022,335.0,53
206,2022,131.0,80
254,2022,147.0,44
213,2024,262.0,102
211,2023,114.0,179
220,2022,224.0,123
251,2023,209.0,185
233,2022,412.0,130
220,2024,211.0,128
235,2024,480.0,182
239,2022,166.0,110
241,2023,319.0,44
248,2022,54.0,56
206,2022,424.0,16
220,2022,85.0,28
209,2023,175.0,17
220,2022,295.0,115
248,2022,401.0,136
215,2024,314.0,89
224,2023,158.0,87
212,2024,212.0,96
254,2024,458.0,75
249,2022,380.0,106
226,2022,95.0,142
236,2022,430.0,115
207,2024,154.0,8
229,2023,430.0,158
230,2023,318.0,97
258,2024,110.0,129
206,2024,79.0,181
229,2023,147.0,47
217,2022,81.0,101
222,2023,463.0,108
237,2024,387.0,101
259,2022,280.0,121
244,2022,361.0,128
255,2023,244.0,120
240,2022,408.0,62
229,2024,360.0,33
254,2023,147.0,192
229,2024,185.0,10
207,2024,476.0,111
211,2024,481.0,8
209,2023,491.0,6
206,2024,81.0,45
238,2024,409.0,164
216,2022,383.0,121
231,2022,374.0,114
204,2024,424.0,87
241,2022,312.0,176
220,2023,325.0,7
230,2022,367.0,60
251,2023,198.0,163
214,2023,141.0,129
212,2022,462.0,118
245,2022,87.0,44
248,2023,475.0,115
206,2024,154.0,133
223,2024,436.0,164
252,2024,214.0,184
203,2024,66.0,18
259,2022,210.0,51
240,2022,59.0,30
218,2023,86.0,46
245,2023,176.0,166
234,2024,466.0,50
228,2023,300.0,54
235,2022,333.0,148
254,2024,264.0,160
233,2024,219.0,20
207,2024,169.0,120
201,2023,415.0,9
203,2024,107.0,131
201,2022,225.0,47
229,2024,432.0,56
256,2023,484.0,139
228,2023,415.0,122
203,2024,443.0,137
220,2024,441.0,66
208,2023,65.0,135
201,2022,284.0,68
219,2022,273.0,99
253,2024,111.0,149
248,2024,482.0,34
232,2024,414.0,131
254,2023,138.0,143
205,2023,406.0,164
228,2024,192.0,21
215,2023,65.0,61
235,2023,258.0,123
204,2022,76.0,49
236,2023,96.0,187
208,2024,203.0,26
231,2022,474.0,179
236,2023,410.0,39
233,2022,188.0,199
238,2023,140.0,198
246,2023,58.0,105
257,2022,231.0,29
256,2023,60.0,51
254,2024,56.0,37
239,2023,77.0,14
228,2022,111.0,155
230,2022,488.0,58
257,2023,213.0,39
202,2024,164.0,72
242,2023,122.0,132
224,2023,148.0,166
254,2023,240.0,103
241,2023,356.0,123
235,2024,254.0,55
243,2023,353.0,78
257,2024,117.0,124
212,2023,315.0,34
238,2024,427.0,16
218,2023,75.0,146
258,2022,432.0,17
215,2023,291.0,73
241,2023,486.0,129
229,2022,476.0,65
238,2022,194.0,176
234,2023,418.0,79
201,2024,204.0,31
200,2022,327.0,165
258,2022,157.0,25
253,2022,85.0,95
247,2022,338.0,97
244,2022,400.0,52
202,2022,230.0,177
225,2023,444.0,199
227,2023,304.0,126
226,2022,398.0,68
213,2024,206.0,159
249,2024,471.0,71
242,2024,406.0,149
250,2023,172.0,112
223,2023,363.0,101
234,2023,320.0,46
251,2023,231.0,0
233,2022,292.0,74
223,2022,239.0,37
205,2024,106.0,182
256,2024,177.0,133
230,2022,128.0,83
255,2024,120.0,147
228,2023,107.0,61
235,2024,482.0,17
228,2023,486.0,81
212,2024,334.0,70
207,2023,466.0,159
214,2024,95.0,23
232,2023,292.0,117
258,2022,103.0,181
224,2022,257.0,178
215,2023,403.0,139
220,2022,134.0,89
251,2024,56.0,93
236,2022,334.0,67
244,2023,186.0,33
216,2022,98.0,188
233,2024,376.0,62
212,2023,383.0,72
233,2022,399.0,38
242,2022,393.0,36
214,2022,484.0,139
240,2024,441.0,15
221,2022,360.0,146
250,2024,429.0,75
203,2023,242.0,128
248,2024,133.0,192
246,2022,144.0,18
238,2023,64.0,51
222,2022,228.0,125
212,2022,83.0,171
207,2024,118.0,124
200,2022,295.0,43
240,2024,263.0,129
249,2023,61.0,3
216,2023,222.0,146
216,2023,208.0,172
207,2022,359.0,160
202,2024,270.0,16
228,2022,199.0,184
253,2022,289.0,144
221,2024,121.0,3
242,2022,241.0,7
201,2023,365.0,115
201,2024,278.0,164
247,2023,333.0,111
216,2022,454.0,95
208,2022,380.0,129
232,2023,283.0,88
228,2022,382.0,153
228,2022,92.0,40
253,2024,460.0,140
243,2024,328.0,151
256,2023,292.0,98
205,2022,146.0,189
242,2023,422.0,95
205,2022,139.0,64
251,2024,284.0,158
236,2024,469.0,145
